id,manufacturer,model,year,gearbox_type,operating_hours,fuel_type,registration_fees,efficiency,engine_capacity,price
5rMtRwkk8r4cX4RWasABEG,A,A_1,2017,Manual,34718,Diesel,150,72.4,1.6,9999
aBonFYDRJGUUrn2UpiY8nt,B,B_7,2017,Manual,27890,Diesel,145,57.6,2.0,14999
QtndBVC2EWKfMCPsKLQNbp,C,C_14,2017,Semi-Auto,14631,Diesel,145,60.1,2.0,17998
Fw2tutBfEUKrEUWfPzCWUe,A,A_4,2017,Manual,24815,Petrol,200,42.2,1.6,11260
btd2LiBB5HbCZQQRoUzeBg,D,D_7,2019,Automatic,1391,Hybrid,135,52.3,1.6,21998
fSM2G2vtRcGfoyFNfQuKwN,G,G_3,2017,Manual,22139,Diesel,30,64.2,1.5,13900
Wecjd26Lqb5eWAvBaLj7od,C,C_1,2016,Manual,22630,Petrol,30,53.3,1.4,13201
DNTsjpBZV9vL6kPDowSqTp,G,G_0,2016,Manual,35000,Petrol,0,65.7,1.0,8800
9mcWpUkKrup3vgASadU3Dm,E,E_5,2015,Semi-Auto,75960,Diesel,235,42.8,3.0,22498
AQT4psk5KJQg3TNnhzxUyV,I,I_8,2019,Semi-Auto,9240,Diesel,145,42.2,2.1,32599
NXLyEU6xLqeyzc6LbUNo7Y,D,D_4,2018,Manual,25501,Petrol,150,56.5,1.0,10700
K2Q7GRWAc5HSu3cnQxrzFJ,F,F_5,2018,Manual,15124,Petrol,150,69.0,1.0,7500
B7juKDLnYtGrqpQWLTjVsC,I,I_8,2018,Semi-Auto,10149,Diesel,145,56.5,2.1,28172
VE6ptdpSUMyJuaaZHseiTB,C,C_1,2017,Manual,32414,Diesel,145,58.9,2.0,16790
9kx9XCfE4ay2FJ2SjzEbtW,E,E_6,2019,Semi-Auto,4945,Petrol,150,36.7,2.0,33950
hX2NZuZpEa4qqdoYryQHDm,F,F_7,2014,Automatic,22271,Hybrid,10,64.2,1.8,19995
3xDzuQPuoju5N4HuyXDC8N,G,G_1,2019,Automatic,10855,Diesel,145,74.3,1.5,18600
cXNNH8wCELe9capfRBK4E5,F,F_3,2018,Manual,14322,Petrol,145,47.1,1.5,12495
GFBFnDGjeFYdoaRXps4VNe,H,H_7,2018,Manual,7633,Petrol,145,64.2,1.0,10490
Db69sNFEUjfJdQkYm8YPt3,I,I_6,2019,Automatic,3500,Diesel,145,65.7,1.5,23995
QrbqUVTLR7uKivtRQPk3GU,C,C_1,2016,Manual,54635,Diesel,0,74.3,1.6,11990
Rs3Jz9jFHxtRsv8qjr2VS8,G,G_6,2016,Manual,43747,Diesel,20,67.3,2.0,9997
J7kq95hqE2QCmguKedbGKr,A,A_1,2018,Manual,21218,Petrol,145,51.4,1.4,13359
i8cKdosWEVvmErZ7tLtgfd,G,G_1,2018,Manual,10585,Petrol,145,57.7,1.0,14295
YWQntE5pptu4Jgi5Zv99XA,E,E_0,2017,Manual,34824,Petrol,0,67.3,1.0,11200
jBXfpnJ7SXdptH4RtLi6D8,I,I_9,2017,Semi-Auto,15754,Diesel,145,67.3,2.1,24998
cREwaUJbyra6oKMiGVtcna,C,C_5,2019,Semi-Auto,10632,Petrol,145,31.4,2.0,27299
MhoKnD3BRr6CzemJg8MhAC,B,B_7,2016,Automatic,24081,Diesel,145,54.3,3.0,16886
THBzKonQiYWuTBZRz6Fu4k,A,A_5,2019,Manual,3742,Petrol,145,44.8,1.2,13359
dFZ4UQVe4aq9wg2Uu3iKDR,G,G_0,2018,Manual,9423,Petrol,145,55.4,1.1,10695
MHm4in9SPUPti9wm9s89gU,I,I_6,2017,Automatic,44941,Diesel,20,74.3,1.5,12988
LmKakGbpCpbLKhDHc5AuCC,A,A_1,2013,Manual,24522,Petrol,160,44.8,1.6,6591
TrSJpNaWv39DhRGahZ7z8z,I,I_5,2018,Semi-Auto,11102,Diesel,145,56.5,2.1,25480
jeawshidzXeXJLvHuvkaMG,I,I_6,2017,Semi-Auto,22486,Diesel,20,67.3,2.1,18400
UbvjDuhQor4k8oYbJMskpU,E,E_4,2019,Semi-Auto,8683,Diesel,150,47.1,2.0,27991
UDBCBvEZAakVYbKsX8BK3F,I,I_9,2016,Semi-Auto,39025,Petrol,125,51.4,2.0,17980
4yxhmUGDtq5saf9XmXYWpG,F,F_3,2012,Automatic,18780,Petrol,30,55.4,1.3,7995
QDwiktQDUMGKrv7iW9t5fU,G,G_0,2019,Manual,1159,Petrol,145,58.9,1.0,17000
kUqXohvun6Mg5RnGAvawwj,I,I_6,2020,Semi-Auto,1000,Petrol,145,53.3,1.3,25879
PRrX2NrHzB4q2fKjNqaXZT,G,G_0,2018,Manual,9653,Petrol,145,65.7,1.0,12000
PoKpVdBBWQjhUmxDHUeJoA,B,B_2,2016,Automatic,27986,Diesel,20,70.6,2.0,12392
QkBxmmKkgpWBbtxMtaJsS3,E,E_8,2017,Automatic,33297,Diesel,145,58.9,2.0,22750
9Q4VSGyY8uVkTjZfdZWATW,H,H_4,2019,Semi-Auto,7226,Petrol,145,31.4,2.0,28690
jR4pmLPaPFafFEA8JFhD9F,E,E_0,2014,Manual,34452,Petrol,125,52.3,1.4,10399
VJt56Wada3E7ScC4Rdhobq,B,B_9,2019,Semi-Auto,3253,Petrol,145,26.9,3.0,44000
hai8qfgfSCfb9d9AUqzXAE,G,G_1,2019,Automatic,5770,Diesel,145,64.2,2.0,18000
AmymthYrgS56NvmTu4dHS7,I,I_10,2017,Semi-Auto,19577,Diesel,145,61.4,2.0,21450
f97tuNSK5SYJWgdwQVkbbN,H,H_0,2018,Manual,19351,Diesel,145,67.3,1.6,13150
dyx2QNjHFMfUqyinCfejP2,G,G_0,2019,Automatic,6967,Petrol,145,48.7,1.0,14399
Kd38CQttcyQzDd8zS9LtCe,I,I_9,2016,Semi-Auto,13457,Diesel,30,64.2,2.1,21995
F2HuVp8MWL92xJ2adZts4z,F,F_5,2017,Manual,20643,Petrol,0,68.9,1.0,6950
6KzfYyJwGUGkx9gTSwFUaX,F,F_3,2017,Manual,11682,Petrol,30,58.0,1.3,8995
XAcYJvdxijf6S44qC3gAAW,E,E_3,2019,Manual,6552,Petrol,150,44.1,1.5,24450
dfpwRyhbFz9mrAMBq8JQqx,E,E_5,2014,Manual,65374,Diesel,200,47.9,2.0,14790
PRDiboj8UzsiwcCjmtGEbs,E,E_1,2016,Semi-Auto,29738,Diesel,30,61.4,2.0,19998
3uCtmkdSw5LhsGALus7yeh,H,H_1,2016,Manual,38581,Petrol,20,62.8,1.0,5995
Txo8Jgh673vmDJQmar8fKM,A,A_4,2019,Manual,18037,Petrol,145,39.2,1.4,13050
B9aFYvNxXMucogW8Pnm6tt,B,B_5,2019,Semi-Auto,10,Diesel,145,51.4,3.0,33890
cAdWvCyBmBYdwRaokepTde,A,A_0,2020,Manual,10,Petrol,145,52.3,1.2,15998
5smPtZkYv3a2qhJgE6wU4Y,A,A_3,2017,Manual,21480,Petrol,145,42.2,1.6,10800
LTJaeAQyEKVFe79Pop64bz,B,B_7,2016,Automatic,104720,Petrol,125,51.4,1.5,10000
PXtjhbCkm5uXd8mkgXgbmB,E,E_2,2017,Manual,18761,Petrol,145,51.4,1.4,17698
VeX5Ngf6d3wnR54DyvAbH7,E,E_3,2019,Semi-Auto,3243,Petrol,145,34.5,2.0,33995
T6UuUEPruoWTjUGE8YWKye,A,A_7,2016,Manual,16142,Petrol,145,47.1,1.4,6295
bxxxTc2VnUNuSKRrKeyqKN,H,H_7,2014,Manual,21656,Petrol,125,49.6,1.2,5250
VxbEVnDRnq99jg6saEAGrr,B,B_5,2020,Semi-Auto,130,Petrol,145,45.6,2.0,27500
UghPGis4jhHTb5EeDZKTLh,C,C_1,2017,Automatic,28458,Diesel,145,57.7,2.0,18058
RE2kbpbq3GxwF7sHFz55cN,A,A_0,2016,Manual,8428,Petrol,30,55.4,1.4,8799
jY4AhWVEmjwPzLccqukHwp,F,F_7,2017,Automatic,9891,Hybrid,0,85.6,1.8,20000
boKkJq3g4N7y9Pi8CZQxaU,A,A_1,2017,Manual,41845,Diesel,0,83.1,1.6,8998
ekJ3dQmLYznDCxqpFq6nfP,I,I_6,2017,Automatic,29262,Diesel,145,68.9,2.1,16950
eLK9359cYiSMm3K6MFjJuC,I,I_10,2019,Automatic,14338,Diesel,145,72.4,2.0,25146
H8JLZWPjxGLgrQJWQFMa4X,D,D_0,2017,Manual,6346,Petrol,150,58.9,1.2,9121
VbmZQD62a8iKGYBkg9iwHy,B,B_0,2016,Automatic,30227,Diesel,20,68.9,2.0,15475
DukeVmFAHtZr3fzFWQHAKH,G,G_4,2015,Manual,57455,Petrol,125,53.3,1.0,7030
RVtcsqotjBtzxnN2CuTT86,E,E_11,2019,Automatic,6000,Diesel,145,32.8,3.0,49990
REqJrpUFXP67oMtzo6KddV,E,E_4,2018,Manual,22900,Petrol,145,49.6,1.4,21490
4nHCsn558483av6bwAVdFZ,A,A_1,2017,Manual,48000,Diesel,0,83.1,1.6,8850
A47mGwv4qmHKs2PicmxvT6,D,D_0,2019,Manual,11166,Petrol,145,46.3,1.2,10485
9TK79ufk8FhvM6LDRu7KAC,I,I_0,2001,Automatic,91000,Petrol,325,30.0,2.3,3950
jpCZ8z5JzcXPoLN7eH48Xk,A,A_10,2019,Manual,16121,Diesel,150,56.5,1.5,18499
VDyDhpxBKMQhSFxs86twaj,E,E_8,2017,Manual,8642,Petrol,145,50.4,1.4,20698
4LL46STazTSpFnYTZ4zhDs,E,E_0,2017,Manual,20670,Petrol,30,57.6,1.4,12495
kHNUMCzjmbErCtQEKvJdML,I,I_12,2019,Semi-Auto,7101,Diesel,145,47.9,2.9,44799
QA4icTq4sndgoXg5xiyrMc,F,F_2,2016,Manual,71046,Diesel,125,60.1,2.0,13995
PCLd4EqPUDdCMLirihdpWK,I,I_6,2017,Manual,24475,Diesel,145,68.9,1.5,15472
SQqe8ZvLNf4b8nw2ZEm4Vo,A,A_1,2020,Manual,100,Petrol,145,54.3,1.2,15690
5wxGNRRy2Hu8KR4ZPYoxBx,G,G_0,2009,Manual,102950,Petrol,150,49.6,1.2,2500
6rNS7tiBwiyWym7pHoZzaH,E,E_0,2019,Semi-Auto,2568,Petrol,145,44.8,1.5,23490
TcRF62c9YiS46XAHNGctNL,E,E_9,2019,Automatic,1932,Diesel,145,35.8,3.0,53750
iBSS5ULEWRRB8MmY5AEDre,A,A_12,2016,Manual,41802,Diesel,0,74.3,1.6,7799
B5fDUpLP3LapFq5SAZh5iu,C,C_1,2020,Manual,10,Petrol,150,47.9,1.5,21998
KfuM3wkP8bZ2b9biFgoDdw,H,H_1,2016,Manual,30728,Petrol,20,62.8,1.0,5695
9MqbyU2n4W5VqKYK3TC5Kx,C,C_3,2020,Manual,10,Petrol,145,47.9,1.0,20790
XRNaADYbdtLKr3Fqjz63sM,A,A_5,2018,Manual,21088,Petrol,145,54.3,1.2,11500
Pe9SwdrzV6PThooJwgTx6X,I,I_8,2019,Semi-Auto,11096,Diesel,145,41.5,2.1,31099
UhkUz5JDuTMiq45Wud8Fan,G,G_0,2014,Manual,29639,Petrol,30,54.3,1.2,7132
fyMVNoBonTUTgVgcDg6Ef5,I,I_9,2019,Semi-Auto,13490,Diesel,145,61.4,2.0,20499
SYmuPaZcqiPChW4oJrj6Xv,F,F_3,2018,Manual,13839,Petrol,145,56.5,1.5,10995
C7iR4HhEgutLPLT4XVZPBJ,H,H_0,2016,Manual,28326,Diesel,0,74.3,1.6,10995
Zr9HSBMmPadiWGb7GKzty7,A,A_1,2010,Manual,66802,Petrol,160,44.8,1.6,3795
iC32P9Hi7QNrCP9TByocVG,E,E_5,2018,Semi-Auto,8082,Petrol,145,40.4,2.0,32975
2vrMb7xoWB6dmFii8mbGTk,I,I_10,2013,Automatic,15759,Diesel,125,58.9,2.1,13599
GHWC2xfWCpa9QKRjqBuRU5,I,I_8,2018,Semi-Auto,35754,Diesel,145,56.5,2.1,28082
iAuJaeSB3WuTDoV98mkyyN,H,H_0,2016,Manual,24894,Petrol,30,55.4,1.4,12690
DaR9E8zzZ4G2RLAuiqm2Gb,E,E_6,2017,Automatic,10490,Diesel,145,62.8,2.0,24490
TquKXzfN3h4WqYz85TxVED,H,H_0,2012,Manual,72000,Diesel,125,57.7,2.0,5995
AJUjMxWZcE47LwFKh6fcsx,C,C_20,2013,Manual,52000,Diesel,30,60.1,2.0,9995
QbEcxgRxTmFBCKAB4hHCQe,B,B_0,2014,Automatic,59000,Diesel,125,57.6,2.0,12490
88HGj9fYGeoMphcQaWJape,G,G_6,2018,Manual,10150,Diesel,145,65.7,2.0,16000
jgwsc7TcTa3ZrA6XZrKvMK,F,F_2,2019,Automatic,10639,Hybrid,135,51.1,2.5,27950
mJWKRD9L2JdUZthz9FFKy9,H,H_0,2016,Manual,24615,Petrol,30,57.7,1.2,9998
edUXgVRatLiAYaGqK99Dho,G,G_0,2017,Manual,37374,Petrol,145,47.9,1.6,7110
ksFtsGivxLAuTtdA33MGx6,D,D_0,2014,Manual,33013,Petrol,30,57.6,1.2,5770
SLhDSs8tMVHPiVnFrSDRC4,B,B_17,2019,Automatic,5203,Petrol,145,24.8,3.0,68898
iuuqzcYEUkar6cUWpTKneY,D,D_0,2016,Manual,35335,Petrol,30,56.5,1.2,7190
Qyx9jUkYuG7dFJzyY8XKSi,A,A_19,2011,Automatic,19079,Petrol,145,49.6,1.2,5499
MTRfaUBYW4BDB5XWmFm7vx,I,I_8,2016,Semi-Auto,15772,Diesel,145,56.5,2.1,29480
MhoTgMm2t7K9X88zdNstPe,G,G_7,2019,Manual,373,Petrol,145,47.9,1.2,11500
fvTpaDX9CWmPtKL5xaz7kU,C,C_5,2017,Manual,15500,Diesel,145,58.9,2.0,17990
n96aTBw7SupLBjQRCXsdSk,B,B_11,2016,Semi-Auto,20153,Diesel,145,55.4,2.0,19498
HKPMkkEPgsUZjKjGg8whJf,A,A_6,2015,Manual,19504,Diesel,120,52.3,2.0,9700
FzhByNCJzmzoNSKCK2Bh33,E,E_3,2017,Manual,19365,Petrol,20,60.1,1.4,16000
AgfVbMvfs9is7mpGb94VnV,G,G_11,2018,Automatic,18339,Diesel,145,48.7,2.0,23995
mtaTTHoPT8vU4nevTgpfXJ,A,A_4,2018,Manual,33515,Petrol,145,47.1,1.4,11604
nzR5AqvXYwsoMM2M2WeiB6,G,G_0,2017,Manual,19079,Petrol,145,65.7,1.0,9895
74wesaKLJHxkDPe79xGq54,G,G_4,2019,Manual,5899,Petrol,145,51.4,1.0,14999
XfypBFh2SbMQDCvc4VgtFw,G,G_4,2017,Manual,24000,Petrol,125,52.3,1.0,10000
2LifxWcthrBqzcYeZN4SeV,I,I_10,2017,Semi-Auto,20575,Petrol,145,40.4,2.0,26027
kUeycspVCARTjdtyDRK9bh,C,C_0,2018,Manual,6482,Diesel,145,50.4,1.6,18595
R7meUA9ix6eV4wzRrfMoAj,A,A_4,2019,Manual,19028,Petrol,145,39.2,1.4,12999
djQXDcvyonEexsu2BT8tJj,A,A_1,2016,Manual,28666,Petrol,20,64.2,1.0,8195
jEnuo6xN7X9PiT3Pd5useK,C,C_5,2020,Manual,1350,Petrol,145,38.2,1.5,25000
ZvHuXHD9k8ukxBKFWPoGas,A,A_4,2017,Manual,10418,Petrol,145,47.1,1.4,12740
E3aNnQXtjv7eKzKPX6wWcu,G,G_0,2018,Semi-Auto,6072,Petrol,145,48.7,1.0,13191
aiSyKJkG73qGnWwNQpJq7X,A,A_1,2019,Automatic,8495,Petrol,150,51.4,1.4,14800
AXdQvcPeFcziSeEpZ5tnjd,A,A_1,2016,Manual,62560,Diesel,20,72.4,1.6,8443
HSy3CZvDfyexqVCDst8v3E,C,C_11,2019,Semi-Auto,8198,Diesel,145,33.6,2.0,41990
85hyRE4ALMeSY9cj8TVF37,G,G_0,2014,Manual,23576,Petrol,0,65.7,1.0,7698
W37aPpw5WCLMYjxP8wPuvk,A,A_4,2017,Manual,10710,Petrol,145,42.2,1.6,11000
4wqKMZiaLrZervNvpUVxGs,A,A_3,2016,Manual,48293,Diesel,30,65.7,1.6,7450
Mg5WJ4Y6yBogCXxTvtLEzL,C,C_1,2019,Manual,17464,Petrol,145,49.6,1.0,14998
LUM8eR8xTBYghfTuaJPMj6,F,F_5,2017,Manual,21844,Petrol,145,68.9,1.0,7695
VTBHPZ292RT8SeNWWQ5jgA,A,A_12,2016,Manual,124000,Diesel,20,72.4,1.6,5992
4hnLfQBfowWfviyP9y7MK6,A,A_0,2013,Manual,39000,Petrol,125,51.4,1.2,4675
H56opL6ncjaR4vGcyE5xgH,E,E_6,2019,Automatic,8955,Diesel,145,44.1,2.0,30950
e6CBQQPGjCuNBnbdbtR6Ld,E,E_0,2019,Manual,9600,Petrol,150,52.3,1.0,16690
fWMF87xyipGJ7M7z7W3hAt,F,F_5,2018,Manual,19775,Petrol,145,68.9,1.0,7995
2FhN4jiNV7h7SajLXSK3Gx,B,B_16,2016,Semi-Auto,25300,Petrol,205,41.5,2.0,18650
cAkbX6AtpGwibuiAoobmgX,B,B_13,2018,Semi-Auto,12652,Diesel,145,58.9,2.0,32012
4fQ6oFd5dw3yMVqUpWG7G4,I,I_7,2019,Semi-Auto,14244,Petrol,145,45.6,1.3,21499
YB6XCqPEgSRxpNv9xNVZgj,D,D_0,2019,Manual,3111,Petrol,145,47.9,1.0,12480
E3H5gsD8WvBSRQYpN3Bnyd,B,B_6,2020,Semi-Auto,1501,Diesel,145,54.3,2.0,33995
c9rXqRVobkpBb6TqBoiZS5,I,I_6,2016,Manual,35933,Petrol,125,51.4,1.6,13890
XeGniPuTozwRE5PXkKixbA,G,G_4,2019,Automatic,120,Petrol,145,45.6,1.0,17620
M2wyTDzkMADbiufHmcnwQr,G,G_8,2018,Manual,22500,Diesel,145,32.5,2.0,24495
JLasviQjs32eCiJ7UYDkCp,G,G_11,2017,Automatic,30255,Diesel,165,48.7,2.0,20500
3Ehxr8JS5w8wx9uWt5vADT,B,B_5,2016,Manual,45253,Diesel,30,67.3,2.0,13999
Ab5pLUDtdH7aXjozPuDSmF,G,G_0,2016,Manual,14994,Petrol,0,65.7,1.0,7800
AAp5Kte5FdNSWEMUB9X7Us,E,E_2,2017,Manual,21541,Diesel,145,74.3,2.0,15490
YrQpbQd2fFJKYcDyRHABsv,G,G_0,2015,Manual,42000,Petrol,30,54.3,1.2,6395
nnjj6KzyXxSPeURU5Yx3RM,C,C_4,2019,Manual,9367,Petrol,145,52.3,1.0,13490
8FhU9kjf24hykHXpXdCcyQ,E,E_3,2019,Semi-Auto,6420,Diesel,145,50.4,2.0,25000
HZqGC63h6BxVdMA5WKDNwV,E,E_0,2017,Manual,18500,Petrol,145,70.6,1.4,17995
TWsnxk62BfZnsfVNwYU6xy,G,G_4,2015,Manual,14000,Petrol,125,52.3,1.0,8140
EXy5cEULUNV6z6L79RLvJ4,I,I_9,2014,Semi-Auto,31000,Petrol,125,50.4,2.0,15802
YtTjwrN2iXgP7MLgKVPe3c,A,A_0,2016,Manual,24348,Petrol,30,55.4,1.4,7477
Kr2Auxt8eA3CQDKtDR8XRJ,E,E_9,2016,Automatic,48669,Diesel,125,61.4,3.0,19990
AQQAAzbmC3QfCNtEDF9fEk,H,H_0,2017,Semi-Auto,21103,Diesel,125,56.5,2.0,16491
kyUyzwqq4qmLX3HPitXGLy,G,G_0,2018,Manual,9610,Petrol,145,65.7,1.0,12191
EeVt6DVNQkCq78p4Epa5E3,B,B_11,2016,Semi-Auto,52889,Diesel,125,57.6,2.0,18211
hDbXwthHfXoP6LzbT6YADp,B,B_13,2019,Automatic,123,Petrol,145,34.0,2.0,34368
H9V7aLBcjSzihK6DcHQ7vr,A,A_4,2016,Manual,17608,Petrol,145,47.1,1.4,11499
DzuoFwvWe5EC6meC9QQCKV,I,I_10,2019,Automatic,9,Diesel,145,57.7,2.0,37995
9QmRVoXPNGFpB7M59neoCq,C,C_5,2018,Semi-Auto,11418,Petrol,150,40.4,1.4,21994
jquXZVNquCmdaUqRZWR8yP,G,G_1,2019,Manual,4710,Petrol,145,49.6,1.0,18995
2kSGvMycS3sg46S37GbfX5,I,I_9,2012,Automatic,80299,Diesel,145,56.5,2.1,7699
GEQV64HTZYESF5ZgAKPH6m,C,C_16,2019,Automatic,19841,Diesel,265,33.6,3.0,27990
329yXKTawSCn47kRke6JzV,E,E_5,2018,Semi-Auto,7566,Petrol,145,34.0,3.0,42500
oYJKE2ifLg6mwpRPLwUVqS,F,F_7,2017,Automatic,3881,Hybrid,135,235.0,1.8,20795
WfrVLthXnJgJrgAHcVziC5,G,G_1,2019,Manual,9080,Petrol,145,49.6,1.0,17495
3jvLdkdvbAEuzLftYKocDt,G,G_3,2018,Manual,14110,Diesel,145,54.3,1.5,14500
Ymd4aFUtLjFhHQnVLfSEJf,C,C_5,2019,Automatic,6000,Other,145,37.7,1.5,23995
5uzTEnTDKyAeLzthCGRVke,B,B_0,2020,Semi-Auto,10,Petrol,145,50.4,2.0,31990
Dcd66ivgFXWu2YPKhj4nvr,G,G_3,2016,Automatic,30225,Petrol,235,38.2,1.5,15799
SfqSzXdDppqLaR8w2N66CF,I,I_6,2015,Semi-Auto,35153,Diesel,20,70.6,1.5,11999
588xkeTzWMKTF2vtiujfjP,A,A_7,2015,Manual,47447,Petrol,145,47.1,1.4,6191
bnbHFneeqGVTyuMmuXv8GR,H,H_2,2015,Semi-Auto,72361,Diesel,205,44.8,2.0,10495
jeBgLD2g24U4zUjqz8RFxA,A,A_9,2015,Manual,20090,Petrol,125,53.3,1.4,7299
KfuYjvznQwDGkFUWBjJ7Tk,E,E_3,2016,Manual,39000,Diesel,125,57.6,2.0,16490
b4B3BjdjTe8SkKqUbgMD2M,D,D_15,2007,Automatic,53000,Petrol,160,46.3,1.1,1750
HM7zpepumP7DsjKyzz87mw,E,E_1,2017,Automatic,34026,Diesel,145,58.9,2.0,21699
kKtUBsDzCQXuzP6ExHMnzy,I,I_9,2019,Semi-Auto,15175,Diesel,145,61.4,2.0,25499
GVatcnzrYQ73kiLotdUbeY,I,I_17,2018,Semi-Auto,42635,Diesel,150,67.3,2.1,19990
gQuwQt9UTHCJoCsG3Zgfdy,B,B_7,2016,Automatic,35000,Diesel,160,51.4,3.0,20990
HzF8VbH6KnRjwxsLpVxzu6,C,C_1,2016,Manual,72473,Petrol,30,57.6,1.2,7769
ce8HcnAqRA92mfdrJt2DZo,G,G_5,2016,Manual,1669,Petrol,30,55.4,1.0,12080
fVQTWb54GUGmTQpHmksmR9,D,D_1,2017,Manual,27742,Diesel,30,61.7,1.7,12798
34mwibeaq5tYtGe8naAm8m,A,A_3,2016,Automatic,26607,Petrol,160,43.5,1.4,10391
KqRtEJtAt2H3HMRSv6XyUE,A,A_6,2009,Manual,68000,Petrol,200,42.2,1.6,2990
c5cyrYWkVU4Zurv3Bvnna9,B,B_4,2019,Semi-Auto,3748,Petrol,145,47.9,2.0,21995
Wx7KbS2VGmFQ88bWc3pznf,D,D_2,2018,Manual,7057,Petrol,145,57.7,1.2,8591
dTDBMKov3TRkCkry2JRr9M,I,I_6,2016,Manual,31400,Diesel,30,65.7,2.1,13900
XMB9oCWuvh5bpLsYZEg6ik,G,G_3,2017,Semi-Auto,35245,Diesel,150,54.3,2.0,16998
4z4WcbC7sjTBEwaArJDuNR,G,G_13,2018,Manual,13202,Petrol,145,47.1,1.0,13000
9Sjit5fHz2VsYq8J7RFdFA,A,A_0,2014,Manual,72500,Diesel,0,85.6,1.2,4795
LdywmXaNoW3b8yd5Q5BJE3,H,H_0,2016,Manual,31000,Diesel,0,72.4,1.6,10995
52cNQpAohJz8KXWAk8iuAq,A,A_1,2018,Manual,12548,Petrol,145,62.8,1.0,11339
C7U78JtCeoQm7qi8uxdG6E,I,I_6,2016,Semi-Auto,31035,Petrol,125,52.3,1.6,16549
fKXvRyuD4kanjvX6vXEko9,G,G_0,2018,Manual,13802,Petrol,145,58.9,1.0,11300
8SsxPR8hKrFvZ58df4BR77,B,B_7,2016,Manual,20955,Petrol,205,40.4,2.0,14300
mncoiY2HU2CdThiFXP9ckT,B,B_6,2016,Manual,28000,Diesel,160,52.3,2.0,20800
QeF4ThXvui5uekXuMcqBw5,B,B_4,2014,Automatic,29236,Petrol,145,47.1,2.0,13227
2TpVBavHd96fMmzeuKXoxN,H,H_6,2019,Automatic,14453,Petrol,145,51.4,1.5,19790
iLDDTCJDaqhD63deJt4Gij,D,D_1,2019,Semi-Auto,2837,Petrol,145,36.2,1.6,19642
kNNc3qj5iJgihVen6yfHGr,I,I_9,2017,Semi-Auto,27573,Diesel,30,64.2,2.1,18510
RnnLc9ZUA4YhUBNEVMwHCQ,I,I_5,2019,Semi-Auto,10621,Diesel,145,67.3,2.1,23399
RbPsDdzRjVEYUhqZaNF26d,E,E_2,2017,Semi-Auto,14578,Petrol,145,50.4,1.4,19732
ccbsNbj8yZgz9pFbJo6Li4,I,I_6,2020,Semi-Auto,4000,Petrol,145,28.5,2.0,26039
i7QTgc8EfT4fxmT94axjCA,I,I_8,2017,Semi-Auto,21452,Diesel,145,56.5,2.1,27199
2mJUitNp4gNbcQk52gjLBW,C,C_0,2019,Manual,3886,Diesel,145,50.4,2.0,22065
GwG5eH9DLRV9TGHV6mDfNs,A,A_6,2017,Manual,16699,Petrol,145,41.5,1.4,11998
aQhudo77BZy7MxhVi6b5dk,I,I_9,2019,Semi-Auto,6266,Diesel,145,57.7,2.0,29999
cDcnqCDTqaSXdtGgBJt2md,E,E_8,2017,Semi-Auto,31078,Petrol,145,52.3,1.4,19495
S4rz3Z4uYFipUa5pxiyZDh,E,E_14,2018,Automatic,15486,Diesel,145,50.4,3.0,34700
9iRQFk6ry8Eb7CrpjC8mpq,E,E_8,2017,Semi-Auto,30522,Petrol,150,54.3,1.4,17940
hufwAgYNaJ9iXMGVoAzDue,F,F_2,2018,Automatic,13627,Hybrid,135,55.4,2.5,27006
FfRJg7pPuGU26vEN6rsAEo,E,E_6,2019,Automatic,3010,Petrol,145,40.4,2.0,26000
2xrPdJaw938qXdTZ8nE6io,E,E_6,2019,Manual,4500,Petrol,145,37.2,2.0,32000
Rqu8L8KPm7idTJF7vMzA4b,B,B_2,2017,Manual,25975,Petrol,145,53.3,1.5,13500
mXkC5pkqUHbJc99n2QJXru,B,B_11,2015,Semi-Auto,46216,Diesel,125,57.6,2.0,16250
3ftEkK8xhexJZVHWyGEi4w,G,G_0,2019,Manual,4533,Petrol,145,56.5,1.0,13995
hUkjTsSxKBrfk8ZLNEp2tX,I,I_9,2019,Semi-Auto,3864,Petrol,145,30.4,3.0,42000
Qju8PYEk7Uhcb42gTRrCbA,A,A_2,2016,Manual,11680,Petrol,20,62.8,1.0,5799
WFvbXBTwjCp4S9EbdG2MfB,E,E_8,2019,Manual,6971,Petrol,145,44.1,1.0,20996
L5PV4KYnWAEc8EKFJWuBzv,I,I_10,2018,Semi-Auto,32600,Diesel,145,72.4,2.0,20980
LbgNH2Cyf85QCTskKYpx4u,D,D_7,2018,Manual,8980,Petrol,145,44.1,1.0,13998
jUqnZXgeaK7BeST69PJMJK,B,B_11,2018,Semi-Auto,22964,Diesel,145,60.1,2.0,21000
VXmi6GVeiPjCETCTVQ5A7T,F,F_5,2020,Semi-Auto,4569,Petrol,150,56.5,1.0,10795
Kh9QxQq3CiLMcsXYBKFPcp,A,A_9,2017,Manual,19315,Petrol,150,53.3,1.2,8495
TREupPXeX2sY2HRXJoGo6R,G,G_3,2017,Semi-Auto,32839,Diesel,150,54.3,2.0,18470
DuxYGwZzTKp6YsKF25wwVN,C,C_1,2016,Semi-Auto,22729,Diesel,30,62.8,2.0,18500
JcnAUGHGtLt7tCgqunFDDf,B,B_2,2017,Automatic,55415,Diesel,145,67.3,2.0,13100
